Processes: 906 total, 2 running, 904 sleeping, 3777 threads 
2026/06/18 23:30:46
Load Avg: 1.61, 2.59, 4.18 
CPU usage: 3.61% user, 13.5% sys, 83.33% idle 
SharedLibs: 1096M resident, 185M data, 317M linkedit.
MemRegions: 288673 total, 5256M resident, 549M private, 2840M shared.
PhysMem: 20G used (2435M wired, 3334M compressor), 3577M unused.
VM: 380T vsize, 6144M framework vsize, 0(0) swapins, 0(0) swapouts.
Networks: packets: 54343211/45G in, 58823274/49G out.
Disks: 24917648/473G read, 25410543/569G written.

PID    COMMAND          %CPU TIME     #TH   #WQ  #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS      %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT    MSGRECV    SYSBSD     SYSMACH    CSW        PAGEINS IDLEW    POWER INSTRS CYCLES JETPRI USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
602    fskitd           0.0  00:00.70 2     1    50     7856K 0B    7456K 602   1     sleeping *0[1]       0.00000 0.00000    0   54172     104    2182       2372       27079      8061       5425       65      0        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
601    coreservicesd    0.0  00:09.29 4     3    634    16M   0B    12M   601   1     sleeping *0[1]       0.00000 0.00000    0   23458     91     367589     221449     408309     426546     115773     14      54       0.0   0      0      180    root                   N/A    N/A   N/A   N/A   N/A   N/A  
600    powerexperienced 0.0  00:07.18 2     1    59     3024K 0B    960K  600   1     sleeping *0[1]       0.00000 0.00000    0   26388     106    29476      19801      317176     68714      127648     56      63       0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
599    cfprefsd         0.0  06:04.72 2     1    1435   4208K 224K  800K  599   1     sleeping *1[353817]  0.00000 0.00000    0   377282    90     960019     1086260    14594044   2501832    2451360    14      606      0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
598    loginwindow      0.0  49:11.24 6     2    1474   103M  20M   47M   598   1     sleeping *0[82296]   0.00000 0.00000    501 6365977   5094   36692260   11749699   23168106   100245872  24953830   5286    83605    0.0   0      0      160    jiten                  N/A    N/A   N/A   N/A   N/A   N/A  
597    tccd             0.0  01:52.84 2     1    64     6000K 32K   1456K 597   1     sleeping *0[7759]    0.00000 0.00000    0   103207    118    146421     137792     5999995    453723     465362     348     34       0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
596    logd_helper      0.0  00:05.75 2     1    20     4307K 0B    2288K 596   1     sleeping *0[1]       0.00000 0.00000    0   54362     96     2309       1847       127225     3809       54722      36391   0        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
595    aslmanager       0.0  00:00.46 2     1    17     1344K 0B    1136K 595   1     sleeping *0[1]       0.00000 0.00000    0   2269      71     283        252        17043      533        2503       7       0        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
594    com.apple.cmio.r 0.0  01:01.49 3     2    239    11M   0B    2544K 594   1     sleeping *0[283978]  0.00000 0.00000    0   209632    217    381229     356210     1948157    751284     862001     1353    3383     0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
593    AirPlayXPCHelper 0.0  00:17.94 4     1    135    6480K 0B    3120K 593   1     sleeping *0[1]       0.00000 0.00000    0   34422     159    95563      78137      720814     270236     255066     942     56       0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
592    corebrightnessd  0.0  30:14.62 4     3    155    5936K 0B    1824K 592   1     sleeping *0[1]       0.00000 0.00000    0   2008116   130    8789658    6478164    65201521   15811567   18022329   521     24579    0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
591    sandboxd         0.0  00:23.48 3     1    66     4912K 0B    2384K 591   1     sleeping *0[1]       0.00000 0.00000    0   132900    110    27619      44985      686953     145227     254800     13073   7        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
590    notifyd          0.0  06:16.15 2     1    1284   4896K 0B    352K  590   1     sleeping *0[1]       0.00000 0.00000    0   14413     68     4111298    5299171    19313471   10138867   4308212    10      5        0.0   0      0      200    root                   N/A    N/A   N/A   N/A   N/A   N/A  
589    bluetoothd       0.0  62:04.95 12    5    538    11M   224K  2288K 589   1     sleeping *0[1]       0.00000 0.00000    0   146236    193    1521161    17361757   155405822  47992594   77047310   2311    360066   0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
587    usermanagerd     0.0  00:05.77 2     1    104    2688K 0B    960K  587   1     sleeping *0[12314]   0.00000 0.00000    0   5857      89     29184      26991      280830     67652      43622      53      3        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
586    peakpowermanager 0.0  00:00.02 2     1    28     1904K 0B    1696K 586   1     sleeping  0[0]       0.00000 0.00000    0   1600      89     136        334        770        603        440        8       2        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
585    KernelEventAgent 0.0  00:00.01 2     1    22     1472K 0B    1248K 585   1     sleeping *0[1]       0.00000 0.00000    0   670       88     119        45         957        200        117        3       0        0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
584    revisiond        0.0  00:01.38 3     1    75     4112K 64K   1024K 584   1     sleeping *0[293]     0.00000 0.00000    0   13953     110    1742       1691       39569      11465      10433      143     10       0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
583    logind           0.0  00:00.59 2     1    115    2368K 0B    800K  583   1     sleeping *0[1]       0.00000 0.00000    0   14121     812    2839       2785       31609      7749       5139       179     3        0.0   0      0      90     root                   N/A    N/A   N/A   N/A   N/A   N/A  
582    dirhelper        0.0  00:00.18 2     1    29     1104K 0B    880K  582   1     sleeping *0[196]     0.00000 0.00000    0   1368      69     642        354        9370       1899       1311       9       0        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
580    AppleCredentialM 0.0  00:00.58 2     1    42     2208K 0B    912K  580   1     sleeping *0[1]       0.00000 0.00000    0   4301      89     12316      6592       13612      16020      5207       22      2        0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
579    distnoted        0.0  02:38.75 3     2    262    2272K 0B    672K  579   1     sleeping *0[1]       0.00000 0.00000    241 32514     87     3112375    387446     3176882    3501454    1684065    7       75       0.0   0      0      40     _distnote              N/A    N/A   N/A   N/A   N/A   N/A  
577    corerepaird      0.0  00:00.07 2     1    45     3840K 0B    3488K 577   1     sleeping *0[1]       0.00000 0.00000    0   1728      105    750        506        1273       2173       856        213     0        0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
575    dasd             0.0  09:11.16 2     1    792    13M   128K  1472K 575   1     sleeping *0[1]       0.00000 0.00000    0   269081    192    822126     520843     8358754    1768657    2486760    2669    1630     0.0   0      0      140    root                   N/A    N/A   N/A   N/A   N/A   N/A  
574    autofsd          0.0  00:00.01 2     1    24     1584K 0B    1376K 574   1     sleeping *0[1]       0.00000 0.00000    0   676       87     112        52         389        210        169        16      0        0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
572    nesessionmanager 0.0  00:07.81 2     1    70     4192K 0B    1840K 572   1     sleeping *0[1687]    0.00000 0.00000    0   17464     112    19895      15295      250080     56656      80934      203     43       0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
571    locationd        0.0  20:24.43 6     3    331    13M   224K  3680K 571   1     sleeping *0[164518]  0.00000 0.00000    205 371057    185    2053276    1303214    12308427   4836576    6492100    55881   11639    0.0   0      0      40     _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
569    securityd        0.0  00:18.29 4     1    133    7616K 0B    3488K 569   1     sleeping *0[1]       0.00000 0.00000    0   65516     102    165200     2268       595503     861875     261318     90      70       0.0   0      0      140    root                   N/A    N/A   N/A   N/A   N/A   N/A  
568    usbmuxd          0.0  00:01.20 3     1    44     3280K 0B    1776K 568   1     sleeping *0[1]       0.00000 0.00000    213 3371      113    6072       804        63484      47212      25536      459     1        0.0   0      0      40     _usbmuxd               N/A    N/A   N/A   N/A   N/A   N/A  
567    timed            0.0  00:34.22 2     1    81     3552K 0B    768K  567   1     sleeping *0[1]       0.00000 0.00000    266 18238     109    29280      22654      990601     65413      201657     88      170      0.0   0      0      140    _timed                 N/A    N/A   N/A   N/A   N/A   N/A  
566    launchservicesd  0.0  05:45.78 3     2    1866   10M   0B    2864K 566   1     sleeping *15240[264] 0.00000 0.00000    0   204371    104    8031970    5209028    12772878   8984767    4171963    41      206      0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
565    apsd             0.0  02:14.58 2     1    420    8593K 64K   1072K 565   1     sleeping *0[1]       0.00000 0.00000    0   139859    164    740876     265937     13734417   1871158    1538245    252     672      0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
564    opendirectoryd   0.0  10:42.50 4     3    2899   15M   128K  6080K 564   1     sleeping *0[1]       0.00000 0.00000    0   715587    135    1740017    1760140    31917844   3898740    9175877    33661   455      0.0   0      0      90     root                   N/A    N/A   N/A   N/A   N/A   N/A  
563    xprotectd        0.0  00:21.48 2     1    61     9953K 0B    7792K 563   1     sleeping *0[1]       0.00000 0.00000    0   15075     114    34341      45373      170429     50093      114680     1239    39       0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
562    contextstored    0.0  05:10.63 2     1    160    6545K 512K  1568K 562   1     sleeping *0[343839]  0.00000 0.00000    0   169696    139    1413567    1217342    12597328   2919161    3269145    775     1468     0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
561    thermalmonitord  0.0  01:11.41 2     1    52     2624K 0B    1072K 561   1     sleeping *0[1]       0.00000 0.00000    0   4404      99     1007000    503665     1026620    3502949    1134504    79      9287     0.0   0      0      180    root                   N/A    N/A   N/A   N/A   N/A   N/A  
559    syslogd          0.0  00:35.61 3     2    81     2048K 0B    480K  559   1     sleeping *0[35198]   0.00000 0.00000    0   89402     71     1914       11248      2903512    342716     490095     10      105      0.0   0      0      140    root                   N/A    N/A   N/A   N/A   N/A   N/A  
558    coreduetd        0.0  04:12.60 2     1    130    8593K 8288K 8416K 558   1     sleeping *0[8928]    0.00000 0.00000    0   328112    163    391583     201849     6569977    2617046    1498446    1584    376      0.0   0      0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
555    diskarbitrationd 0.0  00:47.61 2     1    360    3360K 0B    1360K 555   1     sleeping *0[1]       0.00000 0.00000    0   172033    947    294476     357314     1883858    986422     365557     112     6        0.0   0      0      180    root                   N/A    N/A   N/A   N/A   N/A   N/A  
554    kernelmanagerd   0.0  00:01.12 2     1    71     12M   0B    9904K 554   1     sleeping *0[1]       0.00000 0.00000    0   33853     123    708        749        10723      2360       5988       495     3        0.0   0      0      40     root                   N/A    N/A   N/A   N/A   N/A   N/A  
553    iconservicesd    0.0  00:03.88 2     1    109    3104K 0B    1216K 553   1     sleeping *0[1542]    0.00000 0.00000    240 65402     96     8131       6582       92482      16094      31931      9       5        0.0   0      0      0      _iconservices          N/A    N/A   N/A   N/A   N/A   N/A  
